lr.cell.name,lr.gene.name,obs.xy.diff,null.diff.sd,pvalue,stage,adj.p,Welch.t.stat,Welch.t.sd,Welch.t.p,adj.t.p,Ligand_s1,Ligand_s2,Ligand_s3,Ligand_s4,Ligand_s5,Ligand_s6,Ligand_s7,Ligand_s8,Ligand_s9,Ligand_s10,Ligand_s11,Ligand_s12,Ligand_s13,Ligand_s14,Ligand_s15,Ligand_s16,Ligand_s17,Ligand_s18,Ligand_s19,Ligand_s20,Receptor_s1,Receptor_s2,Receptor_s3,Receptor_s4,Receptor_s5,Receptor_s6,Receptor_s7,Receptor_s8,Receptor_s9,Receptor_s10,Receptor_s11,Receptor_s12,Receptor_s13,Receptor_s14,Receptor_s15,Receptor_s16,Receptor_s17,Receptor_s18,Receptor_s19,Receptor_s20,TX1.sd.limma.ligand,TX2.sd.limma.ligand,TX1.sd.limma.receptor,TX2.sd.limma.receptor
SCGB3A2+-T Cells,MMP7-CD44,27.3178,4.6709,7.46E-06,2,0.00216126,5.1762,5.2775,0.000395,0.036656655,6.83961315,4.019153082,6.52254922,3.507634572,2.219683814,2.3813768,6.355696932,0,5.014015947,6.596145512,9.230163155,8.255077859,8.279349388,8.900677502,7.936346737,8.470204389,8.012020036,9.941529839,8.092525218,9.238287621,6.252306759,5.490381913,6.742302039,5.411070035,5.954937676,5.356510394,5.549550545,6.218754616,6.088258098,6.07872879,5.289883108,5.597753424,6.677359278,6.104198056,7.06407027,5.77589652,6.274663248,6.291669827,6.16955893,6.10095254,1.658253103,1.658253103,0.47375392,0.47375392
Myofibroblasts-AT2,INHBA-ACVR1B,13.7352,2.2983,7.54E-06,2,0.002178573,6.7372,2.0387,3.00E-06,0.002210569,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,4.091567043,3.928693422,5.019474238,3.405972067,2.426375055,3.617493694,4.081390695,0,3.900011742,4.384422142,4.998881012,3.244450822,3.936247106,5.036347184,3.669828692,4.638572304,4.539597948,3.782003054,4.152074316,4.708859424,1.013929088,1.013929088,1.040250833,1.040250833
Myofibroblasts-Endothelial Cells,CALM2-INSR,15.1572,2.9033,7.56E-06,2,0.002178573,4.5116,3.3596,0.000434,0.038393868,5.605530158,5.73984572,5.614745089,5.724908823,6.252787408,6.275306159,6.271454117,5.941359916,5.210200902,6.549926298,5.706748993,6.130388574,6.622854742,6.282801973,8.185320767,7.085755029,7.235767398,5.819855103,5.577983846,6.666932707,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.614643181,0.614643181,0.963573259,0.963573259
Myofibroblasts-Ciliated,WNT5A-LDLR,13.8732,2.5081,7.82E-06,2,0.002249102,6.4352,2.1558,3.90E-05,0.010547571,0,0,0,0,1.024640866,0.858667205,0,0,0,3.416887203,2.106022044,1.933012385,3.946382885,3.653590527,2.761004887,2.444119947,4.024849869,2.581983654,0,1.985204697,4.279446794,7.975480861,4.814509385,4.872697205,4.002854895,4.284715445,3.701502811,6.90071484,6.445014675,5.676069071,5.424553203,5.669758874,5.471779151,6.463706258,7.92559327,4.864705068,4.400966291,4.679908019,5.341957358,5.822124225,0.89852251,0.89852251,1.206599682,1.206599682
Myofibroblasts-Macrophages,FN1-NT5E,26.4451,4.5914,7.89E-06,2,0.002257502,5.5103,4.7992,3.30E-05,0.009577394,7.170602378,9.099438217,11.11348217,8.396443725,9.121581233,9.362375086,7.822942789,7.603200252,8.910659782,8.170845211,8.130697815,10.23310096,9.586017837,9.439868562,7.547461973,9.116441144,8.936329916,9.444546076,9.815849475,9.80043999,2.246119967,2.347124295,2.846210084,0,2.147848736,1.045576046,1.253272008,0,1.000475066,4.406570802,5.687487911,4.739291673,6.041447527,4.477417401,3.777890864,1.686501237,4.240095546,3.807154288,4.048039767,4.666804764,0.989037701,0.989037701,1.071584337,1.071584337
Macrophages-T Cells,MMP1-CD44,17.5596,3.2525,7.92E-06,2,0.00226133,5.4021,3.2505,8.80E-05,0.016788899,0,0,0,0,2.147848736,0.615505942,0.635546221,0,0,4.101549349,3.359633254,2.680902144,5.718417201,1.788652926,3.397492786,2.305809251,0.803817155,2.472310636,3.13272059,5.420550626,6.252306759,5.490381913,6.742302039,5.411070035,5.954937676,5.356510394,5.549550545,6.218754616,6.088258098,6.07872879,5.289883108,5.597753424,6.677359278,6.104198056,7.06407027,5.77589652,6.274663248,6.291669827,6.16955893,6.10095254,1.177108621,1.177108621,0.47375392,0.47375392
Ciliated-Myofibroblasts,TIMP1-CD63,14.4783,2.5342,8.04E-06,2,0.002285444,4.9846,2.9046,9.60E-05,0.017553165,4.279446794,6.500335136,5.991610776,5.285668387,5.74005159,5.994044945,4.955310823,4.936489693,4.727370888,6.119140192,8.609276954,7.208916469,7.201639644,6.96292079,7.351082034,7.664148415,7.004891712,6.238261291,6.621834682,6.645950268,8.014141733,6.994044818,7.437693281,6.523976775,7.111903718,6.623566619,6.459823584,5.941359916,6.768945573,6.97351016,8.009494837,7.302843945,6.913238489,7.039465602,7.691541806,7.10402948,7.477552512,7.148734653,7.018066914,7.274986494,0.697562765,0.697562765,0.469791369,0.469791369
AT2-AT2,APP-TNFRSF21,18.8104,3.5088,8.11E-06,2,0.002292469,4.8747,3.8588,0.000144,0.021930594,5.298025429,5.33373803,6.834983836,5.66279702,5.60896935,5.280271231,5.225283676,6.093877789,6.142479747,6.910640774,7.023070016,7.582973764,6.790477108,6.554618391,6.350914841,6.473006108,5.845458352,5.899132391,6.152308683,6.256568128,1.202401493,1.381425433,3.762768952,2.536034357,3.699536871,2.557919412,1.711721391,0,0,6.910640774,4.436303546,4.166254914,2.528433988,6.119516665,4.427765499,3.695359417,4.246170209,4.740110918,4.877481581,3.656347567,0.522119849,0.522119849,1.267090322,1.267090322
SCGB3A2+-Ciliated,EFNA5-EPHB6,8.4672,1.6551,8.12E-06,2,0.002292469,9.4871,0.8925,3.00E-06,0.002210569,2.940802334,1.821970756,0,0,0,0,0,0,0,1.628928153,3.39808484,1.666790468,1.936280848,2.391639348,2.157138009,2.522686799,2.146520052,2.523432047,2.487853076,1.795397305,0,0,2.860544168,3.263059716,3.31995578,3.687832359,4.249018572,3.982850016,3.24741652,4.146464351,4.642173996,5.098897471,3.792105615,3.689214669,3.477889098,3.734359708,3.205974414,1.908560959,4.471995714,3.452705055,0.808119682,0.808119682,1.225790826,1.225790826
Myofibroblasts-Endothelial Cells,PLAU-ITGAV,17.1049,3.1677,8.55E-06,2,0.002403395,5.0924,3.3589,8.80E-05,0.016788899,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,6.408889931,6.389141733,6.528009113,6.772442946,6.284693006,5.740566481,5.998875323,6.67911209,6.367739547,6.1144745,5.792975831,6.100979946,6.046673192,6.376508145,6.14382755,6.146394928,6.713373043,6.537383406,6.790234813,6.658994367,1.082833392,1.082833392,0.318094514,0.318094514
Myofibroblasts-Macrophages,VCAN-CD44,27.0682,4.6472,8.62E-06,2,0.002415234,5.0132,5.3994,0.000351,0.034664771,3.397507521,4.993085885,6.499156678,5.44807201,6.836335586,5.06757386,4.692872104,4.258160118,3.701148928,7.305900987,6.241049041,6.910699241,7.439419371,6.879428778,6.088156787,6.399479587,7.52619226,6.401608347,7.555152724,7.659816173,11.46257565,11.38180193,11.67229425,10.81574322,12.12352786,10.93970058,10.93902747,11.1213402,11.18830164,12.55436104,11.96457713,11.81066748,12.28789589,11.74799434,12.36592494,11.90913301,11.57293496,11.87578285,12.0695482,12.24301721,0.875970682,0.875970682,0.350446958,0.350446958
AT2-Myofibroblasts,TNC-ITGAV,16.7222,3.1087,8.97E-06,2,0.002504778,6.1006,2.7411,1.00E-05,0.004788132,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,4.888184344,3.12296284,6.146083371,3.156290474,3.800191808,3.72251353,2.578406198,2.816616114,0,3.99643783,2.359319552,3.72394872,4.829490536,4.364905266,1.727473085,3.928773188,2.830091494,3.816857022,4.212424597,3.981482041,1.091172797,1.091172797,1.302881471,1.302881471
Macrophages-AT2,CCL5-SDC1,18.0893,3.5137,8.99E-06,2,0.002504778,4.7451,3.8122,0.00025,0.029270932,2.725976397,4.888335711,3.823348101,6.266182994,6.191107769,4.944733423,4.115117476,4.717178805,2.808169226,5.687095814,8.680660502,5.919774931,6.467411959,6.237753981,6.330578443,6.501644725,6.688779122,6.573433387,4.603633561,6.383671561,6.313013394,6.182946771,6.666637579,6.118759302,6.972901533,5.523401233,6.333477334,5.114846638,4.850864354,8.22535612,7.079226856,7.048711099,7.307354527,6.014196727,7.101473771,7.597150547,7.276938261,6.455190815,6.994186513,7.318788855,1.098823844,1.098823844,0.625453881,0.625453881
SCGB3A2+-Endothelial Cells,CALM1-INSR,14.135,2.6545,9.00E-06,2,0.002504778,5.3383,2.6479,7.80E-05,0.015506123,5.766252094,5.462898238,5.79600753,5.409219568,5.623060818,5.564186431,6.355696932,6.478661495,6.568901536,6.331411256,7.072414908,6.181101613,6.050081164,6.073443682,6.202929393,6.170192776,6.28695879,5.958066531,6.832015652,6.49121142,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.390868966,0.390868966,0.963573259,0.963573259
AT2-AT2,TNC-ITGA2,21.0432,3.8102,9.22E-06,2,0.00255622,5.0891,4.135,0.000269,0.030174836,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,0.645114855,0.369455118,3.762768952,0.797801632,3.079703029,0.484465707,0,0,0,4.384422142,5.402594384,0,2.528433988,7.057023789,3.827103236,3.184096068,5.508243427,6.244810579,3.263701302,3.862300883,1.091172797,1.091172797,1.708653074,1.708653074
Endothelial Cells-Macrophages,THBS1-ITGA6,29.5849,5.4376,9.39E-06,2,0.002596318,6.1384,4.8196,1.00E-05,0.004788132,4.428016336,4.701389483,5.049359478,2.487860989,0,3.23758434,4.229977503,2.664648791,0,7.442852912,7.596548197,5.773843518,6.991938337,7.603913947,7.788780644,5.04360952,2.987157365,5.450349802,5.015104736,7.122814448,3.81805126,2.834334124,4.042444749,5.207818263,6.257324169,3.783486485,4.733385215,0,4.000890621,6.424178172,6.831143524,6.518228383,6.175360738,6.684808105,8.197170067,4.748752917,7.436794106,7.061561746,5.316665995,5.067572645,1.683780169,1.683780169,1.378094772,1.378094772
AT2-Macrophages,TGFB1-CXCR4,29.5997,4.7341,9.46E-06,2,0.002610216,5.9145,5.0046,4.70E-05,0.011613624,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,12.08856732,12.58433112,10.90065896,9.744693793,8.537683518,10.6382793,10.56064478,9.872254328,10.99034401,10.52175557,9.407299045,9.78446372,11.24783767,10.18363063,11.48776869,8.88562856,10.59095251,9.958119356,8.172539186,9.17903496,0.928638806,0.928638806,1.089573655,1.089573655
Myofibroblasts-cDCs,PLAU-ITGB2,17.8161,3.2185,9.70E-06,2,0.002664051,4.8541,3.6703,0.000148,0.022209927,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,6.260676834,6.719922491,6.977430739,4.87577599,7.104842189,6.400379637,6.119837995,7.026312857,4.849118578,6.366049281,5.786452121,6.278788171,6.920077929,7.373332216,5.100270109,6.366553409,6.692212315,7.013264512,6.789110685,7.045477999,1.082833392,1.082833392,0.741724002,0.741724002
Ciliated-Smooth Muscle Cells,LRPAP1-SORT1,-15.172,2.9078,9.84E-06,2,0.002690802,-5.2054,2.9147,7.10E-05,0.014909394,7.381776806,7.923225726,7.529129917,7.489137983,7.766965029,7.543554484,7.877663697,8.063916402,7.565831941,7.364175259,7.590713795,7.7447399,8.164780148,7.728010755,7.549611799,7.786651382,7.788500023,7.734221959,6.985748017,7.549078456,4.031326249,3.646966643,3.639784159,4.158692966,2.869544058,4.135234075,3.770908199,4.758183022,5.020526147,1.495247176,1.482015823,2.056850455,2.903568034,2.958692223,2.396292696,2.119967655,3.724352269,1.229148871,0,1.785345116,0.265560746,0.265560746,0.84889783,0.84889783
Myofibroblasts-Ciliated,INHBA-SMAD3,16.3336,3.0518,9.84E-06,2,0.002690802,6.0545,2.6978,1.10E-05,0.005069682,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,0,4.240782873,5.059972842,5.646859276,5.168522717,5.520611864,4.955310823,0,5.803276685,4.957793082,4.642173996,4.977188542,4.341928742,5.505377967,6.291492491,5.237733087,5.188801913,5.329773266,5.845819839,5.009828544,1.013929088,1.013929088,1.588851937,1.588851937
Myofibroblasts-Myofibroblasts,PLAU-LRP1,15.7842,2.9103,1.02E-05,2,0.002795924,5.4175,2.9135,4.00E-05,0.010747162,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,5.863617643,5.85964567,5.331766356,4.073022256,5.257022074,5.835974573,5.259120384,7.066000501,3.701148928,5.279522312,5.38411858,6.019843812,6.146532703,5.949985194,4.785651988,5.319162825,6.092188757,4.829440261,6.266760436,6.389864017,1.082833392,1.082833392,0.786179083,0.786179083
Endothelial Cells-Macrophages,SPP1-ITGAV,34.5478,6.2858,1.05E-05,2,0.00285372,5.5913,6.1789,5.10E-05,0.012233538,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,7.756776576,7.689484666,8.405942117,7.051780028,7.567891898,6.998925518,7.31065694,8.472682559,7.034365728,8.697920731,7.629994102,7.97344628,8.87551004,8.215422302,7.922570126,6.955832526,7.821490858,7.661563096,7.665639495,7.715276517,1.748089102,1.748089102,0.536321517,0.536321517
AT2-Endothelial Cells,SFTPD-LY96,19.7617,3.6248,1.10E-05,2,0.002987539,4.7501,4.1603,0.000191,0.025464252,9.424177529,10.07118373,9.493572833,9.772761658,10.02562104,9.647509706,9.96571319,9.746705271,9.502413684,9.36022786,9.92415326,9.886002006,9.771174967,9.79670988,10.65988007,10.09132617,9.610489342,9.639174083,10.28066775,9.661313857,3.608343834,3.504863483,4.491434322,3.457746051,5.206152601,4.081285574,4.595254554,1.875923406,3.755435676,5.855598609,6.652398084,4.85058991,5.343822791,5.432019804,6.988297059,5.395670096,5.155648324,6.030743533,6.790234813,5.041435324,0.308209913,0.308209913,0.828451962,0.828451962
Ciliated-AT2,LAMC2-ITGB4,14.001,2.8822,1.10E-05,2,0.002987539,4.7114,2.9717,0.000473,0.039921135,7.532914596,7.562352805,7.82313868,7.399529985,7.368112745,7.146304371,7.120084439,7.702885874,7.322999034,7.143241538,7.399137484,8.283204783,7.928350089,8.448121359,7.011653807,7.28485198,7.083743342,7.267877547,7.276108783,7.533134413,0.475465988,0.595277776,0,0,1.093807457,0.484465707,0,0,0,0,2.623523142,4.166254914,2.528433988,2.559452201,1.302104964,2.780263312,2.145405471,0.887844079,1.444077433,2.766457292,0.392329756,0.392329756,0.872069807,0.872069807
