"lr.cell.name","lr.gene.name","obs.xy.diff","null.diff.sd","pvalue","stage","adj.p","Welch.t.stat","Welch.t.sd","Welch.t.p","adj.t.p","limma.Lg.p","limma.Rg.p","limma.Lg.logFC","limma.Rg.logFC","adj.limma.Lg.p","adj.limma.Rg.p"
"Macrophages-DC","CALM3-SELL",28.4467,3.4522,0.000000000001,2,0.000000000058,6.965,4.0842,0.007322,0.129004780128,0.004136249048,0.000355315815,1.2315,3.1235,0.112044580389,0.026057162396
"Macrophages-DC","CCL2-CCR1",58.8168,12.1188,0.000043171685,2,0.000907492127,3.8072,15.4489,0.140924,0.371970192985,0.001633523725,0.008027219624,8.0451,3.1624,0.065791487871,0.157934684805
"Macrophages-DC","CCL2-CCR5",34.7116,7.0768,0.000107707503,2,0.002056489899,2.49,13.9407,0.237417,0.449972989206,0.001633523725,0.198659935144,8.0451,0.5103,0.065791487871,0.662081682499
"Macrophages-DC","CCL5-CCR1",28.5835,5.9343,0.000102933167,2,0.001972692942,4.8457,5.8987,0.023764,0.192754238225,0.004367921458,0.008027219624,3.1996,3.1624,0.115366069414,0.157934684805
"Macrophages-DC","CCL5-CCR5",14.9826,3.5945,0.000542618425,2,0.008323789878,4.3754,3.4243,0.032722,0.213718944941,0.004367921458,0.198659935144,3.1996,0.5103,0.115366069414,0.662081682499
"Macrophages-DC","CCL5-CXCR3",24.2461,4.3519,0.000006218986,2,0.000155992899,11.8111,2.0528,0.000098,0.014443145161,0.004367921458,0.00142386364,3.1996,2.3351,0.115366069414,0.060594809799
"Macrophages-DC","CCL7-CCR1",47.359,6.4467,0.000000000326,2,0.000000015048,9.2533,5.1181,0.000274,0.022771243619,0.00004631962,0.008027219624,7.1312,3.1624,0.007731521593,0.157934684805
"Macrophages-DC","CCL7-CCR2",28.2491,6.7911,0.000514049874,2,0.007946807267,6.8691,4.1125,0.004687,0.100952286831,0.00004631962,0.872103374832,7.1312,0.1593,0.007731521593,0.944001225282
"Macrophages-DC","CCL7-CCR5",30.6943,3.7442,0.000000000002,2,0.000000000113,10.8176,2.8374,0.01283,0.168142299195,0.00004631962,0.198659935144,7.1312,0.5103,0.007731521593,0.662081682499
"Macrophages-DC","CCL7-CXCR3",42.7064,4.6769,0,2,0,11.7722,3.6277,0.00009,0.013895301724,0.00004631962,0.00142386364,7.1312,2.3351,0.007731521593,0.060594809799
"Macrophages-DC","CCL8-CCR1",53.8958,9.0129,0.000000678572,2,0.000020221107,6.8818,7.8317,0.00299,0.081844781915,0.000219076439,0.008027219624,7.9636,3.1624,0.01998609289,0.157934684805
"Macrophages-DC","CCL8-CCR5",34.171,5.128,0.000000000851,2,0.000000037493,6.53,5.2329,0.056838,0.276238849661,0.000219076439,0.198659935144,7.9636,0.5103,0.01998609289,0.662081682499
"Macrophages-DC","CD48-CD2",21.4005,4.6398,0.000412955914,2,0.006638989176,7.8981,2.7096,0.035917,0.221987836573,0.004551622191,0.049650334584,3.4854,1.2417,0.118035370559,0.413225525456
"Macrophages-DC","CFH-SELL",16.5528,3.4558,0.000010954382,2,0.000261409067,5.3122,3.116,0.005781,0.113962376995,0.008320925809,0.000355315815,2.172,3.1235,0.160962919714,0.026057162396
"Macrophages-DC","COL9A2-ITGB1",-11.1456,1.8095,0.000000691596,2,0.000020551255,-2.7768,4.0138,0.205122,0.422556675024,0.000599641308,0.539506308857,-1.5968,-0.2241,0.035983804868,0.901706714664
"Macrophages-DC","CXCL10-CXCR3",39.7166,6.1196,0.000000011939,2,0.000000457372,11.2976,3.5155,0.000123,0.015567975265,0.001595642762,0.00142386364,5.0169,2.3351,0.064773911838,0.060594809799
"Macrophages-DC","CXCL11-CXCR3",30.9696,5.4124,0.000003063604,2,0.000081587533,8.9097,3.4759,0.000309,0.024454109409,0.002116411364,0.00142386364,4.6672,2.3351,0.076449979642,0.060594809799
"Macrophages-DC","GAS6-AXL",17.0127,2.6131,0.000000035702,2,0.000001287825,6.0919,2.7927,0.010665,0.153682483146,0.00000188643,0.168709877381,3.4732,-0.9575,0.000984116195,0.629170840257
"Macrophages-DC","GAS6-MERTK",15.7821,3.3531,0.000173841169,2,0.003130626864,6.2744,2.5153,0.001539,0.0579425,0.00000188643,0.018141640818,3.4732,2.952,0.000984116195,0.247158439131
"Macrophages-DC","GNAI2-CXCR3",19.7127,3.5537,0.00000505242,2,0.000129358565,6.1508,3.2049,0.002102,0.069393122581,0.444259494606,0.00142386364,0.2639,2.3351,0.891162479017,0.060594809799
"Macrophages-DC","HGF-CD44",15.6308,1.8451,0,2,0,7.4325,2.103,0.033922,0.217018742097,0.000055767054,0.00857829676,2.1886,-0.8864,0.008657764366,0.163353531981
"Macrophages-DC","HGF-ITGB1",13.9252,1.7101,0,2,0,7.4661,1.8651,0.033783,0.216535436214,0.000055767054,0.539506308857,2.1886,-0.2241,0.008657764366,0.901706714664
"Macrophages-DC","HGF-ST14",11.7348,1.5784,0.000000000001,2,0.000000000058,7.7917,1.5061,0.002878,0.080161027994,0.000055767054,0.991474935851,2.1886,0.005,0.008657764366,0.996201419107
"Macrophages-DC","IL10-IL10RA",23.0178,2.7463,0,2,0,8.2537,2.7888,0.007796,0.133354787011,0.000037357864,0.734421560499,4.0586,0.1522,0.006854813932,0.918779665691
"Macrophages-DC","IL10-IL10RB",13.0961,2.6033,0.000013204628,2,0.000309742351,6.6286,1.9757,0.003046,0.082343150189,0.000037357864,0.666227194592,4.0586,-0.2605,0.006854813932,0.911200692829
"Macrophages-DC","IRAK4-TLR7",8.0633,1.7952,0.000571867257,2,0.008683218855,3.743,2.1542,0.090783,0.310829056314,0.000550234281,0.048845676379,0.9775,0.888,0.034268569663,0.410004065808
"Macrophages-DC","LAMB3-CD151",8.5288,2.0137,0.000518143639,2,0.008006638052,6.18,1.3801,0.003226,0.085050516058,0.003788196657,0.497189395151,1.485,-0.4103,0.106540125931,0.901706714664
"Macrophages-DC","LAMB3-ITGB1",9.6168,2.1915,0.00063212655,2,0.009473699119,6.2243,1.545,0.00324,0.085050516058,0.003788196657,0.539506308857,1.485,-0.2241,0.106540125931,0.901706714664
"Macrophages-DC","LAMC1-ITGB1",9.9103,1.6194,0.000000021567,2,0.000000803023,7.1222,1.3915,0.001029,0.046245609787,0.000423842869,0.539506308857,1.5399,-0.2241,0.029077523656,0.901706714664
"Macrophages-DC","MDK-SDC3",14.2967,3.3317,0.000112495657,2,0.002141063729,4.3958,3.2524,0.02541,0.195842844287,0.005042931756,0.012456133358,2.3672,2.0234,0.124995111819,0.201063483611
"Macrophages-DC","PLTP-ABCA1",12.0196,2.5498,0.000190508118,2,0.003388187825,5.4819,2.1926,0.014634,0.178777369031,0.00054553341,0.050857843796,3.5755,-0.5114,0.034091588597,0.415917280769
"Macrophages-DC","SEMA4A-PLXNB2",8.9374,1.8289,0.000081063979,2,0.001591902776,10.776,0.8294,0.000392,0.028365753535,0.000015566683,0.547152231052,2.3243,-0.255,0.003880653063,0.901706714664
"Macrophages-DC","SEMA4A-PLXND1",10.8777,2.3297,0.000095325408,2,0.001837707637,7.8785,1.3807,0.025819,0.196191977843,0.000015566683,0.517185883584,2.3243,0.3377,0.003880653063,0.901706714664
"Macrophages-DC","PSAP-CD1B",-49.4303,10.8446,0.000367749293,2,0.006001098827,-3.3344,14.8241,0.137102,0.367002207458,0.619142536403,0.004122632154,-0.2238,-4.6648,0.903837656193,0.111805818869
"Macrophages-DC","QDPR-DYSF",8.9019,1.7182,0.000016273026,2,0.00037388295,4.5766,1.9451,0.034466,0.218231863885,0.344429928103,0.002394299467,0.2154,1.8247,0.843829570897,0.081998368524
"Macrophages-DC","RNASE2-TLR2",32.5856,5.2468,0.000000345828,2,0.000010900317,6.5872,4.9468,0.002543,0.076119109258,0.000627917421,0.022548077352,5.1586,1.2557,0.037174643562,0.277281394115
"Macrophages-DC","RPS27A-ADRB2",-11.7457,2.4103,0.000318463056,2,0.005315483785,-3.4838,3.3715,0.120775,0.346516190549,0.005799032215,0.008442341644,-0.6993,-0.902,0.135228448794,0.162198852126
"Macrophages-DC","SELPLG-SELL",18.0276,3.0492,0.000001154103,2,0.000033071052,4.3529,4.1415,0.080364,0.302236414414,0.019984378159,0.000355315815,-0.6442,3.1235,0.259265695991,0.026057162396
"Macrophages-DC","SPP1-CD44",44.2265,9.5609,0.000247526338,2,0.004274901592,2.3369,18.9256,0.245785,0.458772514487,0.0021048725,0.00857829676,6.3722,-0.8864,0.076214197236,0.163353531981
"Macrophages-DC","SPP1-ITGA5",32.3712,6.5845,0.000135711396,2,0.002525218958,3.0579,10.5861,0.164275,0.399739553329,0.0021048725,0.518138759855,6.3722,0.1904,0.076214197236,0.901706714664
"Macrophages-DC","SPP1-ITGB1",39.5104,8.2937,0.00005977375,2,0.001213739201,2.4165,16.3502,0.236947,0.449616769003,0.0021048725,0.539506308857,6.3722,-0.2241,0.076214197236,0.901706714664
"Macrophages-DC","UBB-ADRB2",-12.9813,2.4591,0.000007952744,2,0.000196454715,-3.0143,4.3066,0.163144,0.39804202275,0.019000760339,0.008442341644,-1.188,-0.902,0.252879358358,0.162198852126
"Macrophages-DC","VCAN-CD44",16.723,3.739,0.000334706805,2,0.005537581085,3.1483,5.3117,0.115607,0.339670833648,0.000519029699,0.00857829676,2.8883,-0.8864,0.032915884125,0.163353531981
"Macrophages-DC","VCAN-ITGB1",17.3871,3.7886,0.000265734234,2,0.004552049033,2.7837,6.246,0.158852,0.393068738878,0.000519029699,0.539506308857,2.8883,-0.2241,0.032915884125,0.901706714664
"Macrophages-DC","VCAN-SELL",34.8461,4.1911,0,2,0,7.2084,4.8341,0.055224,0.272303123077,0.000519029699,0.000355315815,2.8883,3.1235,0.032915884125,0.026057162396
"Macrophages-DC","VCAN-TLR2",23.3291,3.837,0.000000432928,2,0.00001343765,7.5289,3.0986,0.045307,0.247197476466,0.000519029699,0.022548077352,2.8883,1.2557,0.032915884125,0.277281394115
"Macrophages-DC","VEGFA-EPHB2",8.408,1.6228,0.000057953808,2,0.001179458778,6.7041,1.2542,0.031311,0.209631534393,0.017198387526,0.000145903766,1.6084,2.8024,0.240397236685,0.015468512068
"Macrophages-DC","VIM-CD44",-17.9115,3.8783,0.00013705918,2,0.002546329237,-5.3153,3.3698,0.003953,0.09271213678,0.044532151228,0.00857829676,-0.9541,-0.8864,0.391873351183,0.163353531981
"Macrophages-DC","PECAM1-CD38",31.0942,6.5571,0.000183722217,2,0.003275632698,3.3865,9.1817,0.144826,0.37661045706,0.038447746612,0.001245991054,-1.1848,5.3232,0.362554572997,0.056038600448
"Macrophages-DC","LILRB4-LAIR1",30.7203,3.0908,0,2,0,13.9724,2.1986,0.000818,0.041822752841,0.000026491176,0.015705813376,3.9064,0.9483,0.005383970984,0.228446113448
"Macrophages-Alevolar","ACTR2-LDLR",46.4081,3.3491,0,2,0,19.8618,2.3366,0.000038,0.010663671756,0.187350279656,0.000013551833,-0.2209,6.43,0.65316134897,0.003535568484
"Macrophages-Alevolar","ADAM9-ITGA3",29.0758,3.3153,0,2,0,11.0484,2.6317,0.000382,0.0279242,0.035232256476,0.000087401804,1.1563,5.6292,0.347591320055,0.011334894214
"Macrophages-Alevolar","APOC2-LRP1",-26.2231,5.1548,0.000129332271,2,0.002424151028,-9.2981,2.8203,0.001775,0.062949232673,0.00748554443,0.03511794091,-2.6862,-3.7214,0.1524170364,0.346862219514
"Macrophages-Alevolar","APOE-LDLR",63.2982,8.2169,0.000000000118,2,0.000000005651,8.9599,7.0646,0.000858,0.042448483425,0.272882984325,0.000013551833,-1.4346,6.43,0.756097806523,0.003535568484
"Macrophages-Alevolar","ARPC5-LDLR",56.7635,3.985,0,2,0,20.0533,2.8306,0.000036,0.010656892562,0.427594479206,0.000013551833,0.1566,6.43,0.878798359156,0.003535568484
"Macrophages-Alevolar","CALM1-FAS",54.3456,2.8093,0,2,0,24.6034,2.2089,0.000016,0.007744648649,0.21310818907,0.000001838268,0.3884,5.4529,0.677121492173,0.000967042011
"Macrophages-Alevolar","CALR-ITGA3",53.1252,5.5305,0,2,0,15.426,3.4439,0.000103,0.014640305556,0.107178418555,0.000087401804,0.8141,5.6292,0.526273464186,0.011334894214
"Macrophages-Alevolar","CCL5-SDC4",39.6806,5.2721,0.000000000047,2,0.000000002325,17.0028,2.3338,0.00007,0.012599648241,0.004367921458,0.000039775676,3.1996,6.9674,0.115366069414,0.007151909267
"Macrophages-Alevolar","CXCL10-SDC4",66.7675,7.8852,0,2,0,20.8182,3.2072,0.000031,0.010187055046,0.001595642762,0.000039775676,5.0169,6.9674,0.064773911838,0.007151909267
"Macrophages-Alevolar","DUSP18-ITGA3",20.6092,2.292,0,2,0,13.4433,1.533,0.000177,0.018323592486,0.015913299491,0.000087401804,0.8532,5.6292,0.229998334569,0.011334894214
"Macrophages-Alevolar","F8-LDLR",10.9568,1.6715,0.000000002615,2,0.00000010816,7.2035,1.521,0.001968,0.066880258065,0.076066811563,0.000013551833,-0.5854,6.43,0.477170358,0.003535568484
"Macrophages-Alevolar","FN1-ITGA3",41.3229,7.4304,0.000005128955,2,0.000131037118,7.0164,5.8895,0.002173,0.070377222924,0.857931768503,0.000087401804,0.2439,5.6292,0.939209592014,0.011334894214
"Macrophages-Alevolar","GNAI2-UNC5B",-41.1569,5.3182,0.000000000001,2,0.000000000058,-12.9568,3.1765,0.000192,0.019090346154,0.444259494606,0.000319185717,0.2639,-5.3399,0.891162479017,0.025073399241
"Macrophages-Alevolar","HGF-CD44",13.8953,1.9156,0.000000000115,2,0.000000005514,6.0258,2.306,0.030932,0.208660852542,0.000055767054,0.028654608487,2.1886,-1.2634,0.008657764366,0.313873973689
"Macrophages-Alevolar","HSPA8-LDLR",57.8986,5.5453,0,2,0,24.217,2.3908,0.000017,0.008118973333,0.586803047683,0.000013551833,0.4084,6.43,0.901706714664,0.003535568484
"Macrophages-Alevolar","LAMB2-ITGA3",9.7616,2.2413,0.000301552832,2,0.005071042671,4.6311,2.1078,0.009799,0.147972336003,0.993745082235,0.000087401804,0.0036,5.6292,0.99738155938,0.011334894214
"Macrophages-Alevolar","LAMB3-ITGA3",8.2413,1.7662,0.000329295814,2,0.005460669797,10.328,0.798,0.000496,0.032126987342,0.003788196657,0.000087401804,1.485,5.6292,0.106540125931,0.011334894214
"Macrophages-Alevolar","LAMC1-ITGA3",12.9243,1.5622,0.000000000002,2,0.000000000113,8.6646,1.4916,0.000976,0.045460785436,0.000423842869,0.000087401804,1.5399,5.6292,0.029077523656,0.011334894214
"Macrophages-Alevolar","LAMC1-ITGAV",7.363,1.3098,0.000009641848,2,0.000232410063,5.8926,1.2495,0.002316,0.072864462687,0.000423842869,0.681041794695,1.5399,0.1895,0.029077523656,0.912464475456
"Macrophages-Alevolar","LRPAP1-LDLR",47.7162,4.6107,0,2,0,12.2463,3.8964,0.000255,0.021956358173,0.068588808215,0.000013551833,-1.189,6.43,0.45771557062,0.003535568484
"Macrophages-Alevolar","MDK-SDC4",38.5059,4.4305,0,2,0,12.1187,3.1774,0.000266,0.02236585446,0.005042931756,0.000039775676,2.3672,6.9674,0.124995111819,0.007151909267
"Macrophages-Alevolar","NID1-ITGA3",8.3803,1.5562,0.000003348978,2,0.000088725624,6.9541,1.2051,0.002247,0.071701508865,0.005616736699,0.000087401804,1.1637,5.6292,0.13265109585,0.011334894214
"Macrophages-Alevolar","PLAU-ITGA3",27.9029,4.0626,0.000000002671,2,0.000000110349,7.4344,3.7532,0.001748,0.062486638723,0.765065543738,0.000087401804,0.2026,5.6292,0.921495522521,0.011334894214
"Macrophages-Alevolar","PTDSS1-JMJD6",22.209,2.4028,0,2,0,14.8084,1.4998,0.000121,0.015567975265,0.019730735465,0.000088840818,-0.4825,5.2376,0.257799009935,0.011437832038
"Macrophages-Alevolar","RPS27A-LDLR",63.3931,4.3913,0,2,0,22.3375,2.838,0.000024,0.009049010526,0.005799032215,0.000013551833,-0.6993,6.43,0.135228448794,0.003535568484
"Macrophages-Alevolar","SPP1-ITGAV",29.446,6.5921,0.000567968975,2,0.008653373337,2.8518,10.3255,0.204095,0.421787632572,0.0021048725,0.681041794695,6.3722,0.1895,0.076214197236,0.912464475456
"Macrophages-Alevolar","TGM2-SDC4",37.6826,5.0936,0.000000000782,2,0.000000034666,10.9225,3.45,0.000399,0.028456992095,0.684532147078,0.000039775676,-0.2839,6.9674,0.913205170259,0.007151909267
"Macrophages-Alevolar","THBS1-ITGA3",27.5251,5.6272,0.000061529339,2,0.001243746836,12.5224,2.1981,0.000234,0.02138175,0.415733521889,0.000087401804,-0.8512,5.6292,0.868808067572,0.011334894214
"Macrophages-Alevolar","THBS1-SDC4",34.2746,6.5478,0.000008050673,2,0.000198736772,10.8646,3.1547,0.000407,0.028584966667,0.415733521889,0.000039775676,-0.8512,6.9674,0.868808067572,0.007151909267
"Macrophages-Alevolar","TIMP2-ITGA3",36.6067,4.2272,0,2,0,9.341,3.9189,0.000731,0.038839241124,0.383077747941,0.000087401804,-0.4136,5.6292,0.848588776391,0.011334894214
"Macrophages-Alevolar","TNFSF12-TNFRSF12A",39.0159,3.1719,0,2,0,16.8884,2.3102,0.000072,0.012704275862,0.144553579319,0.000002394102,-0.5641,8.4308,0.585286508352,0.001121549527
"Macrophages-Alevolar","TNFSF13-FAS",36.9789,2.6822,0,2,0,17.6172,2.099,0.000061,0.012135398907,0.014383661226,0.000001838268,-1.3581,5.4529,0.218564551396,0.000967042011
"Macrophages-Alevolar","UBA52-LDLR",61.0272,4.129,0,2,0,21.2717,2.8689,0.000029,0.009799537736,0.524139768881,0.000013551833,-0.099,6.43,0.901706714664,0.003535568484
"Macrophages-Alevolar","UBB-LDLR",57.5495,4.684,0,2,0,19.1994,2.9975,0.000043,0.010846598592,0.019000760339,0.000013551833,-1.188,6.43,0.252879358358,0.003535568484
"Macrophages-Alevolar","UBC-LDLR",62.2074,4.3093,0,2,0,31.631,1.9667,0.000006,0.006932709677,0.003197106204,0.000013551833,0.9809,6.43,0.097971399981,0.003535568484
"Macrophages-Alevolar","LGALS8-ITGA3",29.681,2.9074,0,2,0,16.5397,1.7945,0.000078,0.013040096774,0.002662588789,0.000087401804,0.732,5.6292,0.08779019633,0.011334894214
"Macrophages-Alevolar","FADD-FAS",25.4415,1.3258,0,2,0,27.8792,0.9126,0.00001,0.007285220339,0.005155759883,0.000001838268,0.7351,5.4529,0.126512747622,0.000967042011
"Macrophages-Ciliated","ADAM17-NOTCH1",-21.7504,3.532,0.000011009109,2,0.00026254013,-7.4298,2.9275,0.002927,0.080751058417,0.334318514179,0.001319410569,-0.3195,-3.6806,0.834355300715,0.057962756684
"Macrophages-Ciliated","APOE-SCARB1",-43.4345,6.1178,0.000000000146,2,0.000000006917,-3.4701,12.5167,0.178613,0.412503585835,0.272882984325,0.000524303007,-1.4346,-3.8646,0.756097806523,0.03311959138
"Macrophages-Ciliated","APP-TNFRSF21",25.2778,2.2181,0,2,0,10.9286,2.313,0.017378,0.184626177382,0.000512069075,0.000050257265,1.9556,3.4392,0.032668327214,0.008104236564
"Macrophages-Ciliated","CALM1-PDE1B",-47.4426,1.3077,0,2,0,-17.9186,2.6477,0.035431,0.22044423463,0.21310818907,0.000000025641,0.3884,-4.9559,0.677121492173,0.000060119458
"Macrophages-Ciliated","CALM2-PDE1B",-43.2009,1.0227,0,2,0,-21.9404,1.969,0.028943,0.202957971222,0.118766916635,0.000000025641,-0.369,-4.9559,0.540989104895,0.000060119458
"Macrophages-Ciliated","CALM3-PDE1B",-31.4374,1.0597,0,2,0,-34.7497,0.9047,0.018135,0.185504392979,0.004136249048,0.000000025641,1.2315,-4.9559,0.112044580389,0.000060119458
"Macrophages-Ciliated","COL9A2-ITGB1",-12.0865,1.8262,0.000000032616,2,0.00000118366,-3.1311,3.8601,0.182179,0.412503585835,0.000599641308,0.124995563914,-1.5968,-0.5525,0.035983804868,0.549372759996
"Macrophages-Ciliated","EFNA4-EPHA2",14.8277,2.0403,0.0000000003,2,0.000000013901,10.679,1.3885,0.000436,0.029975209213,0.530692148273,0.000310154667,-0.125,5.4736,0.901706714664,0.024897525254
"Macrophages-Ciliated","GNAI2-IGF1R",33.5457,5.7297,0.000000030194,2,0.000001102466,6.919,4.8484,0.00141,0.055016111111,0.444259494606,0.001397280726,0.2639,4.1392,0.891162479017,0.060033240844
"Macrophages-Ciliated","HBEGF-ERBB2",17.9006,3.9045,0.000066397283,2,0.001330551485,3.5914,4.9843,0.089168,0.309577260056,0.02967916222,0.000144976115,-1.7647,4.9952,0.319646066382,0.015417555185
"Macrophages-Ciliated","HGF-ITGB1",13.8113,1.6864,0,2,0,7.209,1.9158,0.034664,0.218866528468,0.000055767054,0.124995563914,2.1886,-0.5525,0.008657764366,0.549372759996
"Macrophages-Ciliated","HGF-ST14",13.9692,1.6941,0,2,0,16.3715,0.8533,0.000016,0.007744648649,0.000055767054,0.001646868263,2.1886,3.4069,0.008657764366,0.066204310483
"Macrophages-Ciliated","HLA-A-ERBB2",55.0352,5.9857,0,2,0,5.6702,9.7061,0.098504,0.320086616711,0.036793001618,0.000144976115,0.8896,4.9952,0.354725246995,0.015417555185
"Macrophages-Ciliated","HLA-C-DDR1",69.323,2.8649,0,2,0,115.6185,0.5996,0,0,0.268855596335,0.000000120501,-0.4599,6.3677,0.750870048565,0.000141647874
"Macrophages-Ciliated","HSP90AA1-ERBB2",51.8405,6.0522,0,2,0,5.7399,9.0317,0.067525,0.302226600465,0.226286915981,0.000144976115,0.8497,4.9952,0.694132208112,0.015417555185
"Macrophages-Ciliated","HSP90B1-ERBB2",46.5342,5.2815,0,2,0,6.131,7.59,0.076909,0.302226600465,0.390281660175,0.000144976115,0.4038,4.9952,0.8529429503,0.015417555185
"Macrophages-Ciliated","HSP90B1-TLR7",-39.5437,2.7211,0,2,0,-5.3495,7.392,0.117647,0.342657171329,0.390281660175,0.000007694814,0.4038,-4.4909,0.8529429503,0.002438762016
"Macrophages-Ciliated","IL16-KCNA3",-17.1381,0.8379,0,2,0,-30.9213,0.5542,0.020383,0.188322225632,0.940386694406,0.000000000117,-0.029,-4.0684,0.971876777031,0.00000377281
"Macrophages-Ciliated","IL7-IL2RG",-10.2347,2.1878,0.000319876789,2,0.005334109267,-8.1776,1.2516,0.000482,0.0317366875,0.042381156672,0.011673494859,-0.8505,-3.7439,0.381678145494,0.194168475644
"Macrophages-Ciliated","IRAK4-TLR7",-17.7983,1.3862,0,2,0,-8.7567,2.0325,0.072386,0.302226600465,0.000550234281,0.000007694814,0.9775,-4.4909,0.034268569663,0.002438762016
"Macrophages-Ciliated","JAG1-NOTCH1",-8.8367,1.7342,0.000162198185,2,0.002949125273,-6.7772,1.3039,0.001065,0.047023465517,0.068977166049,0.001319410569,0.4031,-3.6806,0.458890849842,0.057962756684
"Macrophages-Ciliated","LAMC1-ITGB1",9.6407,1.644,0.000004412528,2,0.000114447748,6.5217,1.4782,0.001961,0.066832596575,0.000423842869,0.124995563914,1.5399,-0.5525,0.029077523656,0.549372759996
"Macrophages-Ciliated","LGALS3BP-ITGB1",-10.7711,2.6847,0.000590424894,2,0.008923387881,-6.192,1.7395,0.006495,0.121713411611,0.004647007007,0.124995563914,-0.9775,-0.5525,0.119464284483,0.549372759996
"Macrophages-Ciliated","MADCAM1-ITGB7",-4.0603,0.8336,0.000097162824,2,0.001868102626,-3.1042,1.308,0.172607,0.410995820847,0.937660305999,0.003186965325,-0.0151,-3.3223,0.970402967215,0.097911843516
"Macrophages-Ciliated","MDK-TSPAN1",51.7368,7.4764,0.000000100981,2,0.000003418751,8.8094,5.8729,0.017349,0.184626177382,0.005042931756,0.000457935268,2.3672,8.2622,0.124995111819,0.030614642237
"Macrophages-Ciliated","MFNG-NOTCH1",-17.951,2.6617,0.000000000615,2,0.000000027605,-10.0747,1.7818,0.000283,0.023038129545,0.015991599043,0.001319410569,-0.6764,-3.6806,0.230518902513,0.057962756684
